"Pessoa autorizada a dispor","Tipo de depósito","Posição no depósito","Produto","Descrição produto","Lote","Documento","Data EM","Qtd.entr.UMAlt.","Qtd.saída UMA","Qtd.disponível UMA","Qtd.UMA","Unidade med.altern.","Qtd.disponível UMB","Quantidade","UM básica","Tipo de estoque","Denom.tipo estoque","Moeda","Valor total","Número de UCs","Hr.entr.mercadorias","Nº de quantos","Corr.pos.dep.","Col.posição depósito","Nível pos.dep.","Subdiv.pos.dep.","Bloq.saída depós.","Bloq.entr.depósito","Inv.fís.ativo","Unidade de transporte",
"1012","AEL","HID161505A","89289445","LUVA SIMPLES ESG SN PVC DN50 FORTLEV","","","2025-10-02","0","0","900","900","UN","900","900","UN","0L","MM 0020, vendas, livre","BRL","1314.00","0","09:06:42","1","16","15","05","A","","","","",
"1012","AEL","HID161601B","89289403","JOELHO 90 ESG SN PVC DN75 FORTLEV","","","2025-11-21","0","0","420","420","UN","420","420","UN","0L","MM 0020, vendas, livre","BRL","1218.00","0","16:20:53","1","16","16","01","B","","","","",
"1012","AEL","HID180101A","89720232","BASE REG PRESS MVS 3/4 1416 PERTUTTI DOC","","","2025-10-02","0","0","30","30","UN","30","30","UN","0L","MM 0020, vendas, livre","BRL","2052.60","0","06:49:26","1","18","01","01","A","","","","",
"1012","AEL","HID180101A","89720260","BASE MONO P/ DUCHA HIG BP/AP 1/2 3/4 DOC","","","2025-06-17","0","0","2","2","UN","2","2","UN","0L","MM 0020, vendas, livre","BRL","719.60","0","08:49:45","1","18","01","01","A","","","","",
"1012","AEL","HID180101A","89103952","ACAB VALV DESCARGA BR HYDRA MAX","","","2024-11-12","0","0","17","17","UN","17","17","UN","0L","MM 0020, vendas, livre","BRL","741.88","0","10:47:46","1","18","01","01","A","","","","",
"1012","AEL","HID180101A","89111183","FERRAMENTA CX ACOPLADA UNIV CENSI","","","2025-12-04","0","0","5","5","UN","5","5","UN","0L","MM 0020, vendas, livre","BRL","220.75","0","13:58:57","1","18","01","01","A","","","","",
"1012","AEL","HID180101A","89111512","MECAN ENTRA UNIV CX ACOP MASTERFLUX 9000","","","2025-12-04","0","0","140","140","UN","140","140","UN","0L","MM 0020, vendas, livre","BRL","5261.20","0","13:58:57","1","18","01","01","A","","","","",
"1012","AEL","HID180101A","89300043","FITA VEDA ROSCA 18MMX10M FIRLON","","","2025-09-12","0","0","120","120","UN","120","120","UN","0L","MM 0020, vendas, livre","BRL","154.80","0","08:38:03","1","18","01","01","A","","","","",
"1012","AEL","HID180101A","89300064","FITA VEDA ROSCA 18MMX50M FIRLON","","","2026-01-30","0","0","840","840","UN","840","840","UN","0L","MM 0020, vendas, livre","BRL","3586.80","0","10:39:12","1","18","01","01","A","","","","",
"1012","AEL","HID180102A","89290061","TE SOLD BUCHA LT AZ 25MMX1/2 FORTLEV","","","2026-01-30","0","0","450","450","UN","450","450","UN","0L","MM 0020, vendas, livre","BRL","1962.00","0","10:54:02","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89289921","TE SOLD 32MM FORTLEV","","","2026-01-09","0","0","90","90","UN","90","90","UN","0L","MM 0020, vendas, livre","BRL","243.00","0","09:48:39","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89289816","LUVA SOLD 25MM FORTLEV","","","2025-12-19","0","0","1800","1800","UN","1800","1800","UN","0L","MM 0020, vendas, livre","BRL","774.00","0","09:57:09","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89289795","LUVA SOLD 20MM FORTLEV","","","2025-11-07","0","0","1150","1150","UN","1150","1150","UN","0L","MM 0020, vendas, livre","BRL","322.00","0","12:16:16","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89289746","JOELHO 90 SOLD 40MM FORTLEV","","","2025-10-17","0","0","100","100","UN","100","100","UN","0L","MM 0020, vendas, livre","BRL","245.00","0","13:11:20","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89289732","JOELHO 90 SOLD 32MM FORTLEV","","","2026-01-09","0","0","350","350","UN","350","350","UN","0L","MM 0020, vendas, livre","BRL","448.00","0","09:48:43","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89289606","CURVA 90 SOLD 20MM FORTLEV","","","2026-01-09","0","0","460","460","UN","460","460","UN","0L","MM 0020, vendas, livre","BRL","745.20","0","09:48:39","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89610745","REG ESF SOLD C/ ANEL PVC 25MM FORTLEV","","","2026-01-09","0","0","30","30","UN","30","30","UN","0L","MM 0020, vendas, livre","BRL","339.30","0","09:48:39","1","18","01","02","A","","","","",
"1012","AEL","HID180102A","89567576","REG ESF SOLD COMP PVC 25MM KRONA","","","2026-01-02","0","0","153","153","UN","153","153","UN","0L","MM 0020, vendas, livre","BRL","527.85","0","15:15:13","1","18","01","02","A","","","","",
"1012","AEL","HID180103A","89056212","JOELHO 90 SOLD 20MM TIGRE","","","2025-12-16","0","0","450","450","UN","450","450","UN","0L","MM 0020, vendas, livre","BRL","207.00","0","18:51:32","1","18","01","03","A","","","","",
"1012","AEL","HID180103A","89289711","JOELHO 90 SOLD 20MM FORTLEV","","","2025-12-11","0","0","1100","1100","UN","1100","1100","UN","0L","MM 0020, vendas, livre","BRL","308.00","0","17:32:32","1","18","01","03","A","","","","",
"1012","AEL","HID180103A","89289893","TE SOLD 20MM FORTLEV","","","2025-12-11","0","0","350","350","UN","350","350","UN","0L","MM 0020, vendas, livre","BRL","175.00","0","17:32:32","1","18","01","03","A","","","","",
"1012","AEL","HID180103A","89290040","LUVA SOLD BUCHA LT AZ 25MMX3/4 FORTLEV","","","2025-07-21","0","0","200","200","UN","200","200","UN","0L","MM 0020, vendas, livre","BRL","616.00","0","14:46:11","1","18","01","03","A","","","","",
"1012","AEL","HID180103A","89290061","TE SOLD BUCHA LT AZ 25MMX1/2 FORTLEV","","","2025-10-31","0","0","120","120","UN","120","120","UN","0L","MM 0020, vendas, livre","BRL","523.20","0","15:16:57","1","18","01","03","A","","","","",
"1012","AEL","HID180103A","89289270","LUVA SOLD LR 25MMX3/4 FORTLEV","","","2025-12-19","0","0","420","420","UN","420","420","UN","0L","MM 0020, vendas, livre","BRL","457.80","0","09:57:13","1","18","01","03","A","","","","",
"1012","AEL","HID180104A","89878173","ADESIVO PLAST PVC FRASCO 175G TEKBOND","","","2025-11-28","0","0","308","308","UN","308","308","UN","0L","MM 0020, vendas, livre","BRL","1632.40","0","11:52:56","1","18","01","04","A","","","","",
"1012","AEL","HID180104A","89878180","ADESIVO PLAST PVC FRASCO 850G TEKBOND","","","2025-11-19","0","0","6","6","UN","6","6","UN","0L","MM 0020, vendas, livre","BRL","100.02","0","10:49:15","1","18","01","04","A","","","","",
"1012","AEL","HID180104A","89233935","SOLUCAO LIMPADORA FRASCO 800ML PULVITEC","","","2025-07-28","0","0","60","60","UN","60","60","UN","0L","MM 0020, vendas, livre","BRL","1323.60","0","10:25:16","1","18","01","04","A","","","","",
"1012","AEL","HID180105A","89289760","JOELHO 90 SOLD LR 20MMX1/2 FORTLEV","","","2025-12-11","0","0","70","70","UN","70","70","UN","0L","MM 0020, vendas, livre","BRL","70.70","0","17:27:32","1","18","01","05","A","","","","",
"1012","AEL","HID180105B","89289865","LUVA SOLD LR 20MMX1/2 FORTLEV","","","2025-09-22","0","0","250","250","UN","250","250","UN","0L","MM 0020, vendas, livre","BRL","185.00","0","15:02:14","1","18","01","05","B","","","","",
"1012","AEL","HID180301A","89311572","TUBO LIG EXT AJUST VASO BR 1.1/2 LUCONI","","","2025-05-07","0","0","100","100","UN","100","100","UN","0L","MM 0020, vendas, livre","BRL","532.00","0","12:13:37","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89300050","FITA VEDA ROSCA 18MMX25M FIRLON","","","2025-11-06","0","0","530","530","UN","530","530","UN","0L","MM 0020, vendas, livre","BRL","1335.60","0","09:37:33","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89292595","CONVERS REG PRESS GAV DOCOL P/ DECA BLUK","","","2025-06-30","0","0","60","60","UN","60","60","UN","0L","MM 0020, vendas, livre","BRL","517.80","0","13:04:12","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89288283","ENGATE FLEX METAL MF 60CM 1/2 WOG","","","2026-01-07","0","0","140","140","UN","140","140","UN","0L","MM 0020, vendas, livre","BRL","2087.40","0","14:26:31","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89106073","BASE REG GAV BRUTO 4509 3/4 FORUSI","","","2025-11-22","0","0","216","216","UN","216","216","UN","0L","MM 0020, vendas, livre","BRL","3481.92","0","18:30:07","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89047210","MECAN COMPL CX ACOP SIMPL SUP MU/S","","","2026-01-28","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","2038.80","0","08:40:50","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89720190","BASE REG GAV BRUTO 4509 3/4 DOCOL","","","2025-12-12","0","0","192","192","UN","192","192","UN","0L","MM 0020, vendas, livre","BRL","5318.40","0","12:44:31","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89565350","BUCHA RED ROSC 1X3/4 KRONA","","","2025-06-23","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","25.76","0","12:50:44","1","18","03","01","A","","","","",
"1012","AEL","HID180301A","89443522","PROLONG REG DOCOL LATAO 10MM BLUKIT","","","2025-06-30","0","0","205","205","UN","205","205","UN","0L","MM 0020, vendas, livre","BRL","1486.25","0","13:04:12","1","18","03","01","A","","","","",
"1012","AEL","HID180302A","89207524","ADAPT ANEL SOLD CX DAGUA 32MM FORTLEV","","","2025-10-31","0","0","178","178","UN","178","178","UN","0L","MM 0020, vendas, livre","BRL","1769.32","0","15:16:50","1","18","03","02","A","","","","",
"1012","AEL","HID180302A","89289900","TE SOLD 25MM FORTLEV","","","2026-01-16","0","0","2800","2800","UN","2800","2800","UN","0L","MM 0020, vendas, livre","BRL","1708.00","0","14:57:31","1","18","03","02","A","","","","",
"1012","AEL","HID180302A","89289984","JOELHO 90 SOLD BC LT AZ 20MMX1/2 FORTLEV","","","2026-01-16","0","0","780","780","UN","780","780","UN","0L","MM 0020, vendas, livre","BRL","2090.40","0","14:57:34","1","18","03","02","A","","","","",
"1012","AEL","HID180302A","89289340","ADAPT SOLD CURTO 25MMX3/4 FORTLEV","","","2026-01-16","0","0","2800","2800","UN","2800","2800","UN","0L","MM 0020, vendas, livre","BRL","1148.00","0","14:57:33","1","18","03","02","A","","","","",
"1012","AEL","HID180303A","89289340","ADAPT SOLD CURTO 25MMX3/4 FORTLEV","","","2026-01-14","0","0","1862","1862","UN","1862","1862","UN","0L","MM 0020, vendas, livre","BRL","763.42","0","15:48:44","1","18","03","03","A","","","","",
"1012","AEL","HID180303A","89289942","TE SOLD 50MM FORTLEV","","","2025-12-11","0","0","120","120","UN","120","120","UN","0L","MM 0020, vendas, livre","BRL","588.00","0","17:32:31","1","18","03","03","A","","","","",
"1012","AEL","HID180303A","89289704","JOELHO 45 SOLD 50MM FORTLEV","","","2025-12-19","0","0","190","190","UN","190","190","UN","0L","MM 0020, vendas, livre","BRL","986.10","0","09:57:12","1","18","03","03","A","","","","",
"1012","AEL","HID180303A","89289620","CURVA 90 SOLD 32MM FORTLEV","","","2025-12-11","0","0","230","230","UN","230","230","UN","0L","MM 0020, vendas, livre","BRL","991.30","0","17:27:27","1","18","03","03","A","","","","",
"1012","AEL","HID180303A","89207741","ADAPT ANEL SOLD CX DAGUA 50MM FORTLEV","","","2025-10-31","0","0","40","40","UN","40","40","UN","0L","MM 0020, vendas, livre","BRL","509.20","0","15:16:50","1","18","03","03","A","","","","",
"1012","AEL","HID180303A","89565350","BUCHA RED ROSC 1X3/4 KRONA","","","2025-06-23","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","16.10","0","12:50:44","1","18","03","03","A","","","","",
"1012","AEL","HID180304A","89878180","ADESIVO PLAST PVC FRASCO 850G TEKBOND","","","2025-12-16","0","0","78","78","UN","78","78","UN","0L","MM 0020, vendas, livre","BRL","1300.26","0","12:17:39","1","18","03","04","A","","","","",
"1012","AEL","HID180304A","89042086","ADESIVO PLAST PVC BISNAGA 75G TIGRE","","","2025-10-28","0","0","200","200","UN","200","200","UN","0L","MM 0020, vendas, livre","BRL","838.00","0","10:34:26","1","18","03","04","A","","","","",
"1012","AEL","HID180304A","89042100","ADESIVO PLAST PVC FRASCO 850G TIGRE","","","2025-11-25","0","0","162","162","UN","162","162","UN","0L","MM 0020, vendas, livre","BRL","5457.78","0","13:25:24","1","18","03","04","A","","","","",
"1012","AEL","HID180304A","89042170","SOLUCAO LIMPADORA FRASCO 200ML TIGRE","","","2025-10-09","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","178.00","0","16:22:48","1","18","03","04","A","","","","",
"1012","AEL","HID180305A","89289823","LUVA SOLD 32MM FORTLEV","","","2025-12-11","0","0","175","175","UN","175","175","UN","0L","MM 0020, vendas, livre","BRL","225.75","0","17:27:32","1","18","03","05","A","","","","",
"1012","AEL","HID180401A","89765963","GAB COZ KAUS 144CM MDF CZ","","","2025-12-16","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","787.26","0","07:55:39","1","18","04","01","A","","","","",
"1012","AEL","HID180501A","89104036","REPARO VALV DESCARGA HYDRA MAX","","","2024-11-12","0","0","80","80","UN","80","80","UN","0L","MM 0020, vendas, livre","BRL","4218.40","0","10:47:44","1","18","05","01","A","","","","",
"1012","AEL","HID180501A","89103203","BASE REG GAV BRUTO 4509 3/4 DECA","","","2025-10-06","0","0","314","314","UN","314","314","UN","0L","MM 0020, vendas, livre","BRL","9473.38","0","13:31:21","1","18","05","01","A","","","","",
"1012","AEL","HID180501A","89103154","BASE REG PRESS MVS 3/4 4416 DECA","","","2025-10-06","0","0","276","276","UN","276","276","UN","0L","MM 0020, vendas, livre","BRL","10057.44","0","13:31:16","1","18","05","01","A","","","","",
"1012","AEL","HID180501A","89047154","ESPUDE PLAST VASO SANIT 1.1/2 ASTRA","","","2025-12-01","0","0","90","90","UN","90","90","UN","0L","MM 0020, vendas, livre","BRL","279.00","0","16:33:08","1","18","05","01","A","","","","",
"1012","AEL","HID180501A","89042170","SOLUCAO LIMPADORA FRASCO 200ML TIGRE","","","2025-12-16","0","0","40","40","UN","40","40","UN","0L","MM 0020, vendas, livre","BRL","356.00","0","18:51:41","1","18","05","01","A","","","","",
"1012","AEL","HID180501A","89042093","ADESIVO PLAST PVC FRASCO 175G TIGRE","","","2026-01-06","0","0","960","960","UN","960","960","UN","0L","MM 0020, vendas, livre","BRL","8822.40","0","13:44:34","1","18","05","01","A","","","","",
"1012","AEL","HID180501A","89959184","ADESIVO PLAST PVC BISNAGA 75G TEKBOND","","","2026-01-27","0","0","240","240","UN","240","240","UN","0L","MM 0020, vendas, livre","BRL","384.00","0","09:49:03","1","18","05","01","A","","","","",
"1012","AEL","HID180501A","89878173","ADESIVO PLAST PVC FRASCO 175G TEKBOND","","","2025-12-16","0","0","108","108","UN","108","108","UN","0L","MM 0020, vendas, livre","BRL","572.40","0","12:17:39","1","18","05","01","A","","","","",
"1012","AEL","HID180502A","89720232","BASE REG PRESS MVS 3/4 1416 PERTUTTI DOC","","","2025-06-30","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","684.20","0","10:56:42","1","18","05","02","A","","","","",
"1012","AEL","HID180502A","89720295","BASE REG GAV 3/4 4509 METAL PERTUTTI DOC","","","2025-09-19","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","1128.60","0","11:54:41","1","18","05","02","A","","","","",
"1012","AEL","HID180502A","89041673","REG ESF SOLD COMP PVC 60MM TIGRE","","","2025-12-16","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","287.90","0","18:51:43","1","18","05","02","A","","","","",
"1012","AEL","HID180502A","89053174","TUBO LIG EXT AJUST VASO BR 1.1/2 BLUKIT","","","2026-01-07","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","214.56","0","09:44:08","1","18","05","02","A","","","","",
"1012","AEL","HID180502A","89111400","MECAN SAIDA UNIV CX ACOP DUAL 9555 CENSI","","","2024-11-08","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","1939.40","0","15:43:11","1","18","05","02","A","","","","",
"1012","AEL","HID180503A","89207412","ADAPT ANEL SOLD CX DAGUA 25MM FORTLEV","","","2025-11-21","0","0","450","450","UN","450","450","UN","0L","MM 0020, vendas, livre","BRL","2781.00","0","16:20:46","1","18","05","03","A","","","","",
"1012","AEL","HID180503A","89289991","JOELHO 90 SOLD BC LT AZ 25MMX1/2 FORTLEV","","","2025-11-21","0","0","1720","1720","UN","1720","1720","UN","0L","MM 0020, vendas, livre","BRL","4712.80","0","16:20:46","1","18","05","03","A","","","","",
"1012","AEL","HID180504A","89289480","ADAPT SOLD CURTO 50MMX1.1/2 FORTLEV","","","2025-12-11","0","0","200","200","UN","200","200","UN","0L","MM 0020, vendas, livre","BRL","598.00","0","17:27:24","1","18","05","04","A","","","","",
"1012","AEL","HID180504A","89289641","CURVA 90 SOLD 50MM FORTLEV","","","2025-12-11","0","0","110","110","UN","110","110","UN","0L","MM 0020, vendas, livre","BRL","968.00","0","17:32:31","1","18","05","04","A","","","","",
"1012","AEL","HID180504A","89289662","JOELHO 45 SOLD 25MM FORTLEV","","","2025-10-21","0","0","720","720","UN","720","720","UN","0L","MM 0020, vendas, livre","BRL","748.80","0","15:43:48","1","18","05","04","A","","","","",
"1012","AEL","HID180504A","89289753","JOELHO 90 SOLD 50MM FORTLEV","","","2025-10-21","0","0","480","480","UN","480","480","UN","0L","MM 0020, vendas, livre","BRL","1075.20","0","15:43:50","1","18","05","04","A","","","","",
"1012","AEL","HID180505A","89289522","BUCHA RED SOLD LONGA 40X25MM FORTLEV","","","2025-09-22","0","0","210","210","UN","210","210","UN","0L","MM 0020, vendas, livre","BRL","344.40","0","15:02:14","1","18","05","05","A","","","","",
"1012","AEL","HID180701A","89311586","TUBO LIG EXT AJUST VASO CR 1.1/2 LUCONI","","","2024-09-11","0","0","25","25","UN","25","25","UN","0L","MM 0020, vendas, livre","BRL","231.50","0","12:53:09","1","18","07","01","A","","","","",
"1012","AEL","HID180701A","89311222","ENGATE FLEX PLAST AF FF 30CM 1/2 LUCON","","","2025-09-17","0","0","74","74","UN","74","74","UN","0L","MM 0020, vendas, livre","BRL","192.40","0","06:14:27","1","18","07","01","A","","","","",
"1012","AEL","HID180701A","89288346","ENGATE FLEX METAL MF 40CM 1/2 WOG","","","2025-09-26","0","0","175","175","UN","175","175","UN","0L","MM 0020, vendas, livre","BRL","1989.75","0","11:22:59","1","18","07","01","A","","","","",
"1012","AEL","HID180701A","89103350","REG GAV BRUTO 1502 1.1/2 DECA","","","2025-10-06","0","0","36","36","UN","36","36","UN","0L","MM 0020, vendas, livre","BRL","2755.08","0","13:31:16","1","18","07","01","A","","","","",
"1012","AEL","HID180701A","89073236","ENGATE FLEX METAL MF 40CM 1/2 DECA","","","2025-11-14","0","0","72","72","UN","72","72","UN","0L","MM 0020, vendas, livre","BRL","1368.00","0","11:06:30","1","18","07","01","A","","","","",
"1012","AEL","HID180701A","89043136","ENGATE FLEX PLAST AF FF 60CM 1/2 TIGRE","","","2025-12-16","0","0","270","270","UN","270","270","UN","0L","MM 0020, vendas, livre","BRL","1139.40","0","18:51:45","1","18","07","01","A","","","","",
